filename,zoom,tile_x,tile_y,west,south,east,north,crs,land_ratio
15_20756_17686.jpg,15,20756,17686,48.0322265625,-14.168534269226564,48.043212890625,-14.157881896141468,EPSG:4326,0.65
15_20757_17679.jpg,15,20757,17679,48.043212890625,-14.093957177836227,48.05419921875,-14.083301314706784,EPSG:4326,0.498
15_20757_17680.jpg,15,20757,17680,48.043212890625,-14.104612543423293,48.05419921875,-14.093957177836227,EPSG:4326,0.381
15_20757_17683.jpg,15,20757,17683,48.043212890625,-14.136575651477944,48.05419921875,-14.125921780589294,EPSG:4326,0.344
15_20757_17684.jpg,15,20757,17684,48.043212890625,-14.147229023443646,48.05419921875,-14.136575651477944,EPSG:4326,0.602
15_20761_17630.jpg,15,20761,17630,48.087158203125,-13.571241563074146,48.09814453125,-13.560561745081424,EPSG:4326,0.453
15_20761_17631.jpg,15,20761,17631,48.087158203125,-13.581920900545843,48.09814453125,-13.571241563074146,EPSG:4326,0.582
15_20762_17633.jpg,15,20762,17633,48.09814453125,-13.603278132528754,48.109130859375,-13.592599757147147,EPSG:4326,0.568
15_20766_17634.jpg,15,20766,17634,48.14208984375,-13.613956026341464,48.153076171875,-13.603278132528754,EPSG:4326,0.48
15_20770_17645.jpg,15,20770,17645,48.18603515625,-13.731380974942699,48.197021484375,-13.720708401412061,EPSG:4326,0.372
15_20771_17603.jpg,15,20771,17603,48.197021484375,-13.28271896089641,48.2080078125,-13.272026301199949,EPSG:4326,0.346
15_20771_17604.jpg,15,20771,17604,48.197021484375,-13.29341114953598,48.2080078125,-13.28271896089641,EPSG:4326,0.494
15_20771_17612.jpg,15,20771,17612,48.197021484375,-13.378931658431554,48.2080078125,-13.368243250897294,EPSG:4326,0.411
15_20772_17601.jpg,15,20772,17601,48.2080078125,-13.261333170798267,48.218994140625,-13.250639570043111,EPSG:4326,0.548
15_20775_17614.jpg,15,20775,17614,48.240966796875,-13.40030705049457,48.251953125,-13.389619591747598,EPSG:4326,0.481
15_20776_17602.jpg,15,20776,17602,48.251953125,-13.272026301199949,48.262939453125,-13.261333170798267,EPSG:4326,0.53
15_20777_17596.jpg,15,20777,17596,48.262939453125,-13.20786047052549,48.27392578125,-13.197164523281987,EPSG:4326,0.383
15_20777_17600.jpg,15,20777,17600,48.262939453125,-13.250639570043111,48.27392578125,-13.239945499286303,EPSG:4326,0.323
15_20777_17602.jpg,15,20777,17602,48.262939453125,-13.272026301199949,48.27392578125,-13.261333170798267,EPSG:4326,0.412
15_20778_17615.jpg,15,20778,17615,48.27392578125,-13.410994034321702,48.284912109375,-13.40030705049457,EPSG:4326,0.459
15_20779_17615.jpg,15,20779,17615,48.284912109375,-13.410994034321702,48.2958984375,-13.40030705049457,EPSG:4326,0.621
15_20779_17652.jpg,15,20779,17652,48.284912109375,-13.806075369084938,48.2958984375,-13.795406203132819,EPSG:4326,0.538
15_20780_17615.jpg,15,20780,17615,48.2958984375,-13.410994034321702,48.306884765625,-13.40030705049457,EPSG:4326,0.581
15_20781_17651.jpg,15,20781,17651,48.306884765625,-13.795406203132819,48.31787109375,-13.784736549340208,EPSG:4326,0.55
15_20783_17603.jpg,15,20783,17603,48.328857421875,-13.28271896089641,48.33984375,-13.272026301199949,EPSG:4326,0.596
15_20783_17611.jpg,15,20783,17611,48.328857421875,-13.368243250897294,48.33984375,-13.357554369495743,EPSG:4326,0.545
15_20783_17616.jpg,15,20783,17616,48.328857421875,-13.421680542878299,48.33984375,-13.410994034321702,EPSG:4326,0.351
15_20783_17629.jpg,15,20783,17629,48.328857421875,-13.560561745081424,48.33984375,-13.549881446917132,EPSG:4326,0.392
15_20783_17638.jpg,15,20783,17638,48.328857421875,-13.656662778921993,48.33984375,-13.64598681487533,EPSG:4326,0.392
15_20783_17647.jpg,15,20783,17647,48.328857421875,-13.752724664396986,48.33984375,-13.742053062720386,EPSG:4326,0.357
15_20783_17649.jpg,15,20783,17649,48.328857421875,-13.774066408054823,48.33984375,-13.763395779624453,EPSG:4326,0.556
15_20784_17612.jpg,15,20784,17612,48.33984375,-13.378931658431554,48.350830078125,-13.368243250897294,EPSG:4326,0.628
15_20784_17631.jpg,15,20784,17631,48.33984375,-13.581920900545843,48.350830078125,-13.571241563074146,EPSG:4326,0.491
15_20784_17636.jpg,15,20784,17636,48.33984375,-13.635310367863754,48.350830078125,-13.624633438236144,EPSG:4326,0.412
15_20785_17633.jpg,15,20785,17633,48.350830078125,-13.603278132528754,48.36181640625,-13.592599757147147,EPSG:4326,0.345
15_20785_17634.jpg,15,20785,17634,48.350830078125,-13.613956026341464,48.36181640625,-13.603278132528754,EPSG:4326,0.429
15_20787_17630.jpg,15,20787,17630,48.372802734375,-13.571241563074146,48.3837890625,-13.560561745081424,EPSG:4326,0.637
15_20788_17631.jpg,15,20788,17631,48.3837890625,-13.581920900545843,48.394775390625,-13.571241563074146,EPSG:4326,0.313
15_20789_17630.jpg,15,20789,17630,48.394775390625,-13.571241563074146,48.40576171875,-13.560561745081424,EPSG:4326,0.573
15_20790_17628.jpg,15,20790,17628,48.40576171875,-13.549881446917132,48.416748046875,-13.539200668930816,EPSG:4326,0.557
15_20792_17626.jpg,15,20792,17626,48.427734375,-13.528519411472093,48.438720703125,-13.517837674890671,EPSG:4326,0.593
15_20792_18345.jpg,15,20792,18345,48.427734375,-21.06399706324597,48.438720703125,-21.05374449315634,EPSG:4326,0.359
15_20793_18335.jpg,15,20793,18335,48.438720703125,-20.961439614096836,48.44970703125,-20.951179993976236,EPSG:4326,0.577
15_20794_18338.jpg,15,20794,18338,48.44970703125,-20.992214250886114,48.460693359375,-20.98195674283232,EPSG:4326,0.463
15_20796_17613.jpg,15,20796,17613,48.4716796875,-13.389619591747598,48.482666015625,-13.378931658431554,EPSG:4326,0.318
15_20796_17614.jpg,15,20796,17614,48.4716796875,-13.40030705049457,48.482666015625,-13.389619591747598,EPSG:4326,0.335
15_20797_17611.jpg,15,20797,17611,48.482666015625,-13.368243250897294,48.49365234375,-13.357554369495743,EPSG:4326,0.606
15_20797_17617.jpg,15,20797,17617,48.482666015625,-13.432366575813758,48.49365234375,-13.421680542878299,EPSG:4326,0.368
15_20797_17625.jpg,15,20797,17625,48.482666015625,-13.517837674890671,48.49365234375,-13.507155459536337,EPSG:4326,0.423
15_20797_18324.jpg,15,20797,18324,48.482666015625,-20.848545148787238,48.49365234375,-20.838277806058926,EPSG:4326,0.432
15_20798_17618.jpg,15,20798,17618,48.49365234375,-13.443052132777558,48.504638671875,-13.432366575813758,EPSG:4326,0.63
15_20799_17620.jpg,15,20799,17620,48.504638671875,-13.464421817388473,48.515625,-13.453737213419249,EPSG:4326,0.565
15_20799_17625.jpg,15,20799,17625,48.504638671875,-13.517837674890671,48.515625,-13.507155459536337,EPSG:4326,0.33
15_20800_17623.jpg,15,20800,17623,48.515625,-13.496472765758957,48.526611328125,-13.485789593908482,EPSG:4326,0.459
15_20801_17616.jpg,15,20801,17616,48.526611328125,-13.421680542878299,48.53759765625,-13.410994034321702,EPSG:4326,0.536
15_20801_17625.jpg,15,20801,17625,48.526611328125,-13.517837674890671,48.53759765625,-13.507155459536337,EPSG:4326,0.523
15_20803_17617.jpg,15,20803,17617,48.548583984375,-13.432366575813758,48.5595703125,-13.421680542878299,EPSG:4326,0.471
15_20810_17618.jpg,15,20810,17618,48.62548828125,-13.443052132777558,48.636474609375,-13.432366575813758,EPSG:4326,0.498
15_20816_17618.jpg,15,20816,17618,48.69140625,-13.443052132777558,48.702392578125,-13.432366575813758,EPSG:4326,0.643
15_20818_17617.jpg,15,20818,17617,48.71337890625,-13.432366575813758,48.724365234375,-13.421680542878299,EPSG:4326,0.428
15_20820_17525.jpg,15,20820,17525,48.7353515625,-12.44730485070126,48.746337890625,-12.436576538380065,EPSG:4326,0.342
15_20820_17616.jpg,15,20820,17616,48.7353515625,-13.421680542878299,48.746337890625,-13.410994034321702,EPSG:4326,0.598
15_20821_17522.jpg,15,20821,17522,48.746337890625,-12.41511858500638,48.75732421875,-12.404388944669789,EPSG:4326,0.474
15_20821_18239.jpg,15,20821,18239,48.746337890625,-19.973348786110602,48.75732421875,-19.9630229298308,EPSG:4326,0.499
15_20822_17521.jpg,15,20822,17521,48.75732421875,-12.404388944669789,48.768310546875,-12.393658862377416,EPSG:4326,0.579
15_20822_17526.jpg,15,20822,17526,48.75732421875,-12.458032719634899,48.768310546875,-12.44730485070126,EPSG:4326,0.333
15_20822_18238.jpg,15,20822,18238,48.75732421875,-19.9630229298308,48.768310546875,-19.952696397544198,EPSG:4326,0.526
15_20822_18241.jpg,15,20822,18241,48.75732421875,-19.993998469485494,48.768310546875,-19.983673966092493,EPSG:4326,0.557
